UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,machine_id,timestamp,operator_id,material_lot
720,H00720,H,301.7,312.7,1418,39.2,173,0,0,0,0,0,0,LINE2-M02,2026-06-03T06:01:00,OP-108,MAT-8810
721,M00721,M,300.2,309.7,1168,20.4,176,1,0,0,1,0,0,LINE2-M02,2026-06-03T06:03:00,OP-106,MAT-8805
722,M00722,M,297.8,308.0,1383,46.3,179,0,0,0,0,0,0,LINE2-M01,2026-06-03T06:09:00,OP-104,MAT-8818
723,L00723,L,301.1,311.8,1200,34.8,181,0,0,0,0,0,0,LINE1-M02,2026-06-03T06:11:00,OP-104,MAT-8815
724,M00724,M,301.7,312.6,1445,43.3,184,0,0,0,0,0,0,LINE3-M01,2026-06-03T06:16:00,OP-100,MAT-8803
725,M00725,M,300.2,309.6,1358,51.1,187,0,0,0,0,0,0,LINE3-M02,2026-06-03T06:20:00,OP-109,MAT-8813
726,H00726,H,299.9,310.4,1776,32.8,192,0,0,0,0,0,0,LINE2-M01,2026-06-03T06:22:00,OP-104,MAT-8805
727,M00727,M,298.8,307.6,1661,42.9,195,0,0,0,0,0,0,LINE2-M01,2026-06-03T06:25:00,OP-100,MAT-8808
728,M00728,M,297.4,306.2,1168,52.1,198,0,0,0,0,0,0,LINE2-M01,2026-06-03T06:29:00,OP-108,MAT-8806
729,M00729,M,301.3,311.7,1623,25.3,201,0,0,0,0,0,0,LINE2-M02,2026-06-03T06:35:00,OP-110,MAT-8809
730,L00730,L,301.3,312.0,1363,28.3,203,0,0,0,0,0,0,LINE2-M01,2026-06-03T06:41:00,OP-100,MAT-8804
731,L00731,L,300.8,310.2,1816,37.5,205,0,0,0,0,0,0,LINE1-M01,2026-06-03T06:44:00,OP-102,MAT-8816
732,L00732,L,300.3,311.2,1742,33.5,207,1,1,0,0,0,0,LINE3-M01,2026-06-03T06:50:00,OP-106,MAT-8814
733,L00733,L,298.1,306.7,1168,46.8,209,1,1,1,0,0,0,LINE3-M02,2026-06-03T06:55:00,OP-102,MAT-8809
734,L00734,L,297.3,307.8,1995,40.8,211,1,1,0,0,0,0,LINE1-M01,2026-06-03T06:58:00,OP-101,MAT-8813
735,L00735,L,298.9,308.6,1826,33.9,213,0,0,0,0,0,0,LINE3-M01,2026-06-03T07:04:00,OP-107,MAT-8803
736,L00736,L,301.4,311.9,1501,40.9,215,1,1,0,0,0,0,LINE1-M01,2026-06-03T07:06:00,OP-109,MAT-8806
737,M00737,M,303.9,314.3,1695,53.1,218,1,1,0,1,0,0,LINE2-M01,2026-06-03T07:10:00,OP-108,MAT-8819
738,L00738,L,297.7,307.7,1247,33.2,220,1,1,0,0,0,0,LINE1-M01,2026-06-03T07:14:00,OP-111,MAT-8803
739,H00739,H,301.5,310.9,1373,38.0,225,1,1,0,0,0,0,LINE1-M02,2026-06-03T07:16:00,OP-106,MAT-8813
740,L00740,L,298.2,308.4,1429,39.8,227,0,0,0,0,0,0,LINE1-M02,2026-06-03T07:22:00,OP-105,MAT-8809
741,M00741,M,299.8,309.7,1564,37.2,230,1,1,0,0,0,0,LINE2-M02,2026-06-03T07:27:00,OP-109,MAT-8809
742,L00742,L,301.3,312.3,1248,23.5,232,1,1,0,1,0,0,LINE1-M01,2026-06-03T07:31:00,OP-110,MAT-8815
743,M00743,M,303.3,311.7,1451,44.7,235,1,1,0,0,0,0,LINE1-M01,2026-06-03T07:37:00,OP-101,MAT-8811
744,L00744,L,303.5,312.7,1616,37.7,237,1,1,0,0,0,0,LINE3-M02,2026-06-03T07:41:00,OP-110,MAT-8812
745,H00745,H,298.8,308.5,1631,33.1,0,0,0,0,0,0,0,LINE1-M01,2026-06-03T07:46:00,OP-104,MAT-8815
746,L00746,L,297.1,305.3,1444,41.7,2,0,0,0,0,0,0,LINE1-M02,2026-06-03T07:48:00,OP-110,MAT-8800
747,H00747,H,299.3,309.1,1681,39.9,7,0,0,0,0,0,0,LINE3-M01,2026-06-03T07:54:00,OP-101,MAT-8816
748,L00748,L,300.3,309.7,1455,56.9,9,0,0,0,0,0,0,LINE3-M02,2026-06-03T07:59:00,OP-108,MAT-8810
749,M00749,M,300.0,310.2,1395,53.8,12,0,0,0,0,0,0,LINE1-M02,2026-06-03T08:04:00,OP-107,MAT-8810
750,H00750,H,301.2,312.1,1582,37.3,17,0,0,0,0,0,0,LINE3-M01,2026-06-03T08:08:00,OP-107,MAT-8813
751,L00751,L,298.5,307.8,1538,51.2,19,0,0,0,0,0,0,LINE3-M02,2026-06-03T08:14:00,OP-110,MAT-8817
752,H00752,H,301.2,310.3,1270,54.7,24,0,0,0,0,0,0,LINE1-M02,2026-06-03T08:20:00,OP-104,MAT-8815
753,L00753,L,300.1,309.8,1868,8.7,26,1,0,0,1,0,0,LINE2-M01,2026-06-03T08:24:00,OP-100,MAT-8818
754,L00754,L,299.3,309.9,1515,41.6,28,0,0,0,0,0,0,LINE2-M02,2026-06-03T08:26:00,OP-105,MAT-8813
755,L00755,L,302.2,312.6,1188,37.1,30,0,0,0,0,0,0,LINE3-M01,2026-06-03T08:30:00,OP-111,MAT-8802
756,M00756,M,300.2,309.9,1580,58.4,33,1,0,0,1,0,0,LINE2-M02,2026-06-03T08:32:00,OP-109,MAT-8816
757,H00757,H,299.5,310.9,1723,54.4,38,1,0,0,1,0,0,LINE2-M01,2026-06-03T08:37:00,OP-107,MAT-8803
758,L00758,L,301.4,310.9,1384,10.9,40,1,0,0,1,0,0,LINE1-M02,2026-06-03T08:42:00,OP-110,MAT-8802
759,L00759,L,298.4,308.2,1281,62.8,42,0,0,0,0,0,0,LINE3-M01,2026-06-03T08:44:00,OP-109,MAT-8810
760,L00760,L,302.3,312.2,1858,27.8,44,0,0,0,0,0,0,LINE2-M01,2026-06-03T08:47:00,OP-110,MAT-8809
761,M00761,M,301.3,309.7,1561,29.0,47,0,0,0,0,0,0,LINE2-M02,2026-06-03T08:50:00,OP-104,MAT-8819
762,L00762,L,298.2,308.0,1852,37.3,49,0,0,0,0,0,0,LINE3-M01,2026-06-03T08:52:00,OP-109,MAT-8815
763,L00763,L,301.8,312.9,1369,33.6,51,0,0,0,0,0,0,LINE3-M02,2026-06-03T08:56:00,OP-109,MAT-8801
764,L00764,L,299.6,310.2,1520,33.8,53,0,0,0,0,0,0,LINE2-M02,2026-06-03T09:00:00,OP-105,MAT-8802
765,L00765,L,301.9,312.4,1597,37.2,55,0,0,0,0,0,0,LINE2-M01,2026-06-03T09:03:00,OP-106,MAT-8807
766,L00766,L,300.6,309.7,1383,49.0,57,0,0,0,0,0,0,LINE2-M02,2026-06-03T09:07:00,OP-108,MAT-8813
767,L00767,L,299.8,310.4,1369,56.6,59,0,0,0,0,0,0,LINE1-M02,2026-06-03T09:10:00,OP-104,MAT-8817
768,M00768,M,297.7,307.1,1553,45.7,62,0,0,0,0,0,0,LINE1-M01,2026-06-03T09:12:00,OP-105,MAT-8819
769,H00769,H,300.2,310.2,2028,47.6,67,1,0,0,1,0,0,LINE3-M01,2026-06-03T09:16:00,OP-106,MAT-8804
770,M00770,M,296.6,306.6,1525,34.3,70,0,0,0,0,0,0,LINE1-M01,2026-06-03T09:18:00,OP-105,MAT-8810
771,M00771,M,299.8,306.6,1687,33.6,73,0,0,0,0,0,0,LINE1-M01,2026-06-03T09:23:00,OP-101,MAT-8805
772,L00772,L,302.0,311.5,1631,40.1,75,0,0,0,0,0,0,LINE1-M02,2026-06-03T09:29:00,OP-108,MAT-8811
773,L00773,L,300.0,310.6,1535,33.2,77,0,0,0,0,0,0,LINE1-M02,2026-06-03T09:33:00,OP-107,MAT-8811
774,L00774,L,301.2,311.4,1619,30.7,79,0,0,0,0,0,0,LINE3-M01,2026-06-03T09:35:00,OP-104,MAT-8817
775,M00775,M,298.3,308.4,1390,38.3,82,0,0,0,0,0,0,LINE3-M01,2026-06-03T09:37:00,OP-107,MAT-8812
776,H00776,H,299.7,309.8,1303,40.4,87,0,0,0,0,0,0,LINE2-M01,2026-06-03T09:41:00,OP-103,MAT-8809
777,M00777,M,302.4,311.8,1670,26.0,90,0,0,0,0,0,0,LINE3-M02,2026-06-03T09:45:00,OP-100,MAT-8808
778,M00778,M,299.1,310.3,1334,40.3,93,0,0,0,0,0,0,LINE2-M02,2026-06-03T09:50:00,OP-101,MAT-8805
779,L00779,L,302.1,312.9,1481,30.4,95,0,0,0,0,0,0,LINE3-M02,2026-06-03T09:56:00,OP-107,MAT-8800
780,L00780,L,297.2,305.9,1928,45.2,97,1,0,0,1,0,0,LINE1-M02,2026-06-03T09:59:00,OP-103,MAT-8809
781,L00781,L,300.6,310.9,1168,32.9,99,0,0,0,0,0,0,LINE2-M02,2026-06-03T10:04:00,OP-107,MAT-8804
782,H00782,H,300.4,311.2,2044,48.1,104,1,0,0,1,0,0,LINE1-M01,2026-06-03T10:08:00,OP-106,MAT-8811
783,L00783,L,299.7,308.4,1605,19.7,106,1,0,0,1,0,0,LINE3-M01,2026-06-03T10:14:00,OP-101,MAT-8814
784,M00784,M,297.6,306.7,1355,27.6,109,0,0,0,0,0,0,LINE2-M01,2026-06-03T10:16:00,OP-109,MAT-8803
785,L00785,L,302.9,312.5,1900,17.7,111,0,0,0,0,0,0,LINE3-M02,2026-06-03T10:21:00,OP-101,MAT-8807
786,M00786,M,302.6,312.4,1178,48.2,114,0,0,0,0,0,0,LINE3-M02,2026-06-03T10:25:00,OP-106,MAT-8804
787,L00787,L,299.9,308.6,1649,36.8,116,0,0,0,0,0,0,LINE3-M01,2026-06-03T10:29:00,OP-106,MAT-8805
788,H00788,H,293.9,303.5,1215,43.6,121,0,0,0,0,0,0,LINE3-M02,2026-06-03T10:32:00,OP-103,MAT-8811
789,H00789,H,301.2,311.8,1206,43.3,126,0,0,0,0,0,0,LINE2-M02,2026-06-03T10:35:00,OP-110,MAT-8806
790,M00790,M,300.6,310.4,1389,31.0,129,0,0,0,0,0,0,LINE3-M01,2026-06-03T10:37:00,OP-100,MAT-8810
791,L00791,L,300.4,311.0,1865,51.1,131,1,0,0,1,0,0,LINE3-M01,2026-06-03T10:43:00,OP-100,MAT-8808
792,L00792,L,299.3,309.5,1192,38.7,133,0,0,0,0,0,0,LINE2-M01,2026-06-03T10:46:00,OP-108,MAT-8815
793,M00793,M,298.7,308.8,1432,44.7,136,0,0,0,0,0,0,LINE2-M01,2026-06-03T10:52:00,OP-104,MAT-8803
794,H00794,H,297.2,307.0,1891,45.5,141,1,0,0,1,0,0,LINE3-M02,2026-06-03T10:56:00,OP-106,MAT-8809
795,L00795,L,300.1,311.4,2103,46.6,143,1,0,0,1,0,0,LINE1-M02,2026-06-03T11:01:00,OP-100,MAT-8806
796,M00796,M,299.1,313.2,1612,30.3,146,0,0,0,0,0,0,LINE2-M01,2026-06-03T11:03:00,OP-107,MAT-8811
797,M00797,M,298.5,308.1,1611,31.1,149,0,0,0,0,0,0,LINE1-M02,2026-06-03T11:06:00,OP-101,MAT-8806
798,H00798,H,300.1,311.1,1703,30.7,154,0,0,0,0,0,0,LINE3-M01,2026-06-03T11:10:00,OP-109,MAT-8800
799,L00799,L,298.9,308.8,1315,41.4,156,0,0,0,0,0,0,LINE2-M01,2026-06-03T11:13:00,OP-105,MAT-8800
800,H00800,H,299.4,308.9,2054,43.8,161,1,0,0,1,0,0,LINE1-M02,2026-06-03T11:19:00,OP-102,MAT-8800
801,M00801,M,299.0,307.8,1865,28.8,164,0,0,0,0,0,0,LINE2-M01,2026-06-03T11:21:00,OP-110,MAT-8819
802,L00802,L,300.1,307.9,1483,40.1,166,0,0,0,0,0,0,LINE1-M01,2026-06-03T11:27:00,OP-100,MAT-8809
803,L00803,L,300.8,311.8,1568,43.1,168,0,0,0,0,0,0,LINE2-M01,2026-06-03T11:33:00,OP-106,MAT-8808
804,L00804,L,301.4,310.5,1168,42.7,170,0,0,0,0,0,0,LINE1-M01,2026-06-03T11:35:00,OP-106,MAT-8812
805,M00805,M,299.1,309.3,1281,40.3,173,0,0,0,0,0,0,LINE2-M02,2026-06-03T11:39:00,OP-111,MAT-8809
806,L00806,L,299.1,309.0,1572,45.3,175,0,0,0,0,0,0,LINE1-M02,2026-06-03T11:45:00,OP-107,MAT-8812
807,L00807,L,299.6,309.8,1536,39.7,177,0,0,0,0,0,0,LINE2-M01,2026-06-03T11:50:00,OP-106,MAT-8813
808,H00808,H,300.3,310.7,1474,60.1,182,1,0,0,1,0,0,LINE3-M01,2026-06-03T11:53:00,OP-107,MAT-8816
809,L00809,L,302.0,311.6,1526,35.2,184,0,0,0,0,0,0,LINE1-M02,2026-06-03T11:56:00,OP-103,MAT-8816
810,L00810,L,298.0,305.9,1314,42.2,186,1,0,1,0,0,0,LINE3-M01,2026-06-03T11:58:00,OP-108,MAT-8813
811,H00811,H,301.6,311.2,1313,49.8,191,0,0,0,0,0,0,LINE3-M01,2026-06-03T12:00:00,OP-101,MAT-8814
812,L00812,L,300.1,309.9,1499,27.9,193,0,0,0,0,0,0,LINE3-M02,2026-06-03T12:05:00,OP-105,MAT-8818
813,L00813,L,302.8,312.9,1708,16.1,195,1,0,0,1,0,0,LINE1-M01,2026-06-03T12:09:00,OP-102,MAT-8802
814,L00814,L,300.5,309.2,1484,37.6,197,0,0,0,0,0,0,LINE1-M02,2026-06-03T12:11:00,OP-107,MAT-8812
815,M00815,M,295.8,306.5,1682,44.2,200,0,0,0,0,0,0,LINE2-M02,2026-06-03T12:17:00,OP-104,MAT-8802
816,L00816,L,299.9,310.1,1528,23.8,202,0,0,0,0,0,0,LINE1-M01,2026-06-03T12:20:00,OP-107,MAT-8804
817,L00817,L,299.7,308.3,1192,34.2,204,0,0,0,0,0,0,LINE1-M02,2026-06-03T12:23:00,OP-107,MAT-8804
818,M00818,M,301.0,311.5,1542,50.0,207,0,0,0,0,0,0,LINE2-M02,2026-06-03T12:28:00,OP-100,MAT-8814
819,M00819,M,300.0,309.8,1574,34.3,210,0,0,0,0,0,0,LINE1-M02,2026-06-03T12:33:00,OP-100,MAT-8803
820,L00820,L,298.0,307.3,2021,42.8,212,1,0,0,1,0,0,LINE3-M02,2026-06-03T12:38:00,OP-100,MAT-8815
821,L00821,L,302.6,312.6,1346,53.8,214,1,0,0,0,1,0,LINE3-M01,2026-06-03T12:40:00,OP-106,MAT-8818
822,M00822,M,301.2,312.8,1647,52.4,217,1,1,0,1,0,0,LINE3-M02,2026-06-03T12:46:00,OP-107,MAT-8813
823,M00823,M,298.3,309.3,1201,43.7,220,0,0,0,0,0,0,LINE3-M02,2026-06-03T12:50:00,OP-102,MAT-8809
824,M00824,M,299.6,308.5,1789,39.7,223,1,1,0,0,0,0,LINE2-M01,2026-06-03T12:54:00,OP-109,MAT-8806
825,M00825,M,299.6,309.9,1488,47.5,226,1,1,0,0,0,0,LINE1-M02,2026-06-03T12:59:00,OP-107,MAT-8809
826,M00826,M,298.8,308.2,1393,38.7,229,1,1,0,0,0,0,LINE3-M01,2026-06-03T13:02:00,OP-101,MAT-8810
827,H00827,H,300.1,311.7,1454,43.3,234,0,0,0,0,0,0,LINE3-M02,2026-06-03T13:04:00,OP-102,MAT-8816
828,M00828,M,300.6,310.1,1849,32.0,237,0,0,0,0,0,0,LINE2-M01,2026-06-03T13:09:00,OP-101,MAT-8819
829,M00829,M,303.1,313.2,1539,60.2,240,1,1,0,1,1,0,LINE3-M01,2026-06-03T13:11:00,OP-102,MAT-8803
830,M00830,M,298.0,308.9,1202,48.1,0,0,0,0,0,0,0,LINE3-M02,2026-06-03T13:14:00,OP-105,MAT-8804
831,H00831,H,298.5,308.5,1730,40.0,5,0,0,0,0,0,0,LINE1-M02,2026-06-03T13:16:00,OP-105,MAT-8809
832,L00832,L,305.1,315.1,1521,37.3,7,0,0,0,0,0,0,LINE2-M01,2026-06-03T13:21:00,OP-102,MAT-8816
833,L00833,L,301.8,310.7,1168,43.3,9,0,0,0,0,0,0,LINE2-M02,2026-06-03T13:26:00,OP-100,MAT-8814
834,M00834,M,299.5,308.0,1286,55.8,12,1,0,1,0,0,0,LINE1-M02,2026-06-03T13:28:00,OP-105,MAT-8812
835,L00835,L,297.9,308.0,1351,66.6,14,1,0,0,1,0,0,LINE3-M02,2026-06-03T13:30:00,OP-106,MAT-8812
836,L00836,L,299.9,308.1,1344,44.4,16,1,0,1,0,0,0,LINE1-M02,2026-06-03T13:36:00,OP-107,MAT-8806
837,L00837,L,299.3,308.4,1168,48.8,18,0,0,0,0,0,0,LINE1-M01,2026-06-03T13:40:00,OP-108,MAT-8810
838,H00838,H,300.2,309.9,1404,23.4,23,1,0,0,1,0,0,LINE2-M01,2026-06-03T13:46:00,OP-101,MAT-8816
839,L00839,L,301.0,311.4,1607,53.5,25,1,0,0,1,0,0,LINE3-M02,2026-06-03T13:50:00,OP-108,MAT-8803
840,L00840,L,303.4,313.7,1378,63.6,27,1,0,0,1,0,0,LINE3-M01,2026-06-03T13:54:00,OP-107,MAT-8810
841,H00841,H,302.1,311.7,1721,39.5,32,0,0,0,0,0,0,LINE2-M01,2026-06-03T13:58:00,OP-111,MAT-8812
842,L00842,L,298.6,308.6,1830,51.9,34,1,0,0,1,0,0,LINE2-M02,2026-06-03T14:01:00,OP-101,MAT-8804
843,L00843,L,298.3,308.3,1663,67.9,36,1,0,0,1,0,0,LINE1-M02,2026-06-03T14:06:00,OP-110,MAT-8816
844,L00844,L,296.2,306.1,1728,20.7,38,0,0,0,0,0,0,LINE3-M02,2026-06-03T14:11:00,OP-111,MAT-8813
845,H00845,H,298.5,307.4,1540,26.9,43,0,0,0,0,0,0,LINE3-M01,2026-06-03T14:14:00,OP-111,MAT-8806
846,H00846,H,300.7,309.9,1744,30.2,48,0,0,0,0,0,0,LINE1-M02,2026-06-03T14:18:00,OP-101,MAT-8803
847,L00847,L,300.9,311.1,1412,26.8,50,0,0,0,0,0,0,LINE2-M02,2026-06-03T14:22:00,OP-104,MAT-8809
848,M00848,M,294.2,304.3,1731,28.9,53,0,0,0,0,0,0,LINE1-M02,2026-06-03T14:27:00,OP-104,MAT-8806
849,M00849,M,296.3,305.9,1755,34.6,56,0,0,0,0,0,0,LINE1-M01,2026-06-03T14:31:00,OP-106,MAT-8815
850,H00850,H,299.8,310.7,1797,38.4,61,0,0,0,0,0,0,LINE2-M01,2026-06-03T14:36:00,OP-102,MAT-8816
851,M00851,M,301.4,311.5,1745,34.1,64,0,0,0,0,0,0,LINE1-M02,2026-06-03T14:40:00,OP-106,MAT-8807
852,L00852,L,300.7,312.7,1623,56.4,66,1,0,0,1,0,0,LINE3-M02,2026-06-03T14:45:00,OP-110,MAT-8802
853,L00853,L,299.2,306.7,1797,39.3,68,0,0,0,0,0,0,LINE1-M01,2026-06-03T14:47:00,OP-109,MAT-8816
854,L00854,L,302.5,311.7,1649,36.3,70,0,0,0,0,0,0,LINE1-M01,2026-06-03T14:53:00,OP-104,MAT-8806
855,M00855,M,297.2,308.4,1483,48.5,73,0,0,0,0,0,0,LINE3-M02,2026-06-03T14:55:00,OP-106,MAT-8818
856,M00856,M,301.0,309.6,1335,44.0,76,0,0,0,0,0,0,LINE2-M01,2026-06-03T14:58:00,OP-108,MAT-8810
857,H00857,H,300.6,311.3,1475,48.4,81,0,0,0,0,0,0,LINE2-M01,2026-06-03T15:01:00,OP-102,MAT-8808
858,M00858,M,297.6,307.7,1439,38.1,84,0,0,0,0,0,0,LINE3-M02,2026-06-03T15:03:00,OP-102,MAT-8800
859,L00859,L,302.5,311.7,1284,45.9,86,0,0,0,0,0,0,LINE2-M02,2026-06-03T15:07:00,OP-101,MAT-8801
860,L00860,L,298.7,309.6,1668,42.1,88,0,0,0,0,0,0,LINE3-M02,2026-06-03T15:13:00,OP-101,MAT-8808
861,L00861,L,300.7,311.7,1602,23.1,90,0,0,0,0,0,0,LINE2-M01,2026-06-03T15:15:00,OP-100,MAT-8808
862,H00862,H,305.7,317.0,1168,34.8,95,0,0,0,0,0,0,LINE3-M01,2026-06-03T15:21:00,OP-104,MAT-8818
863,L00863,L,298.7,309.4,1771,43.8,97,0,0,0,0,0,0,LINE2-M01,2026-06-03T15:24:00,OP-103,MAT-8817
864,M00864,M,302.5,310.9,1333,32.2,100,1,0,1,0,0,0,LINE3-M02,2026-06-03T15:29:00,OP-110,MAT-8805
865,L00865,L,302.6,312.4,1541,47.3,102,0,0,0,0,0,0,LINE3-M02,2026-06-03T15:32:00,OP-100,MAT-8805
866,L00866,L,294.2,304.1,1360,37.8,104,0,0,0,0,0,0,LINE1-M02,2026-06-03T15:34:00,OP-106,MAT-8806
867,L00867,L,297.0,306.7,1475,32.7,106,0,0,0,0,0,0,LINE3-M02,2026-06-03T15:38:00,OP-111,MAT-8814
868,M00868,M,300.2,309.7,1664,40.3,109,0,0,0,0,0,0,LINE3-M02,2026-06-03T15:43:00,OP-100,MAT-8804
869,L00869,L,299.6,310.1,1525,27.8,111,0,0,0,0,0,0,LINE2-M02,2026-06-03T15:46:00,OP-106,MAT-8817
870,H00870,H,297.8,307.6,1447,47.1,116,0,0,0,0,0,0,LINE3-M02,2026-06-03T15:48:00,OP-110,MAT-8803
871,L00871,L,296.8,306.1,1168,48.0,118,0,0,0,0,0,0,LINE1-M01,2026-06-03T15:53:00,OP-101,MAT-8814
872,H00872,H,299.2,308.8,1452,48.9,123,0,0,0,0,0,0,LINE2-M02,2026-06-03T15:55:00,OP-103,MAT-8802
873,L00873,L,299.0,308.2,1502,47.7,125,0,0,0,0,0,0,LINE2-M01,2026-06-03T16:00:00,OP-104,MAT-8815
874,H00874,H,300.3,309.8,1353,45.0,130,0,0,0,0,0,0,LINE1-M02,2026-06-03T16:05:00,OP-109,MAT-8816
875,H00875,H,299.7,309.2,1656,3.8,135,1,0,0,1,0,0,LINE3-M01,2026-06-03T16:11:00,OP-101,MAT-8818
876,M00876,M,296.0,307.4,1299,38.0,138,0,0,0,0,0,0,LINE3-M02,2026-06-03T16:13:00,OP-110,MAT-8817
877,L00877,L,298.7,308.4,1263,42.3,140,0,0,0,0,0,0,LINE2-M02,2026-06-03T16:15:00,OP-106,MAT-8808
878,L00878,L,302.9,313.1,1699,51.0,142,1,0,0,1,0,0,LINE3-M01,2026-06-03T16:17:00,OP-100,MAT-8808
879,L00879,L,299.8,311.2,1702,33.3,144,0,0,0,0,0,0,LINE1-M01,2026-06-03T16:22:00,OP-103,MAT-8805
880,M00880,M,301.1,311.7,1356,48.9,147,0,0,0,0,0,0,LINE2-M01,2026-06-03T16:27:00,OP-109,MAT-8810
881,L00881,L,298.2,309.9,1713,38.5,149,0,0,0,0,0,0,LINE2-M01,2026-06-03T16:29:00,OP-101,MAT-8819
882,L00882,L,300.6,309.9,1651,22.4,151,0,0,0,0,0,0,LINE1-M01,2026-06-03T16:31:00,OP-100,MAT-8812
883,L00883,L,299.3,308.0,2128,23.7,153,0,0,0,0,0,0,LINE2-M01,2026-06-03T16:33:00,OP-104,MAT-8819
884,L00884,L,303.1,312.2,1224,44.5,155,0,0,0,0,0,0,LINE2-M02,2026-06-03T16:35:00,OP-106,MAT-8803
885,L00885,L,300.5,311.2,1168,45.8,157,0,0,0,0,0,0,LINE1-M02,2026-06-03T16:41:00,OP-106,MAT-8814
886,L00886,L,299.1,308.4,1865,32.0,159,0,0,0,0,0,0,LINE2-M02,2026-06-03T16:43:00,OP-109,MAT-8806
887,H00887,H,297.3,307.0,1620,32.3,164,0,0,0,0,0,0,LINE3-M01,2026-06-03T16:46:00,OP-110,MAT-8816
888,L00888,L,300.1,309.3,1425,52.9,166,0,0,0,0,0,0,LINE1-M01,2026-06-03T16:49:00,OP-100,MAT-8801
889,H00889,H,299.6,310.3,1705,38.2,171,0,0,0,0,0,0,LINE2-M01,2026-06-03T16:53:00,OP-102,MAT-8815
890,H00890,H,296.5,309.3,1770,42.0,176,0,0,0,0,0,0,LINE3-M01,2026-06-03T16:59:00,OP-100,MAT-8807
891,L00891,L,300.8,311.2,1168,37.4,178,0,0,0,0,0,0,LINE1-M01,2026-06-03T17:03:00,OP-110,MAT-8806
892,H00892,H,297.5,309.0,1751,49.5,183,1,0,0,1,0,0,LINE3-M02,2026-06-03T17:08:00,OP-109,MAT-8818
893,H00893,H,304.0,315.1,1512,35.1,188,0,0,0,0,0,0,LINE1-M01,2026-06-03T17:11:00,OP-111,MAT-8807
894,M00894,M,300.8,311.7,1547,40.0,191,0,0,0,0,0,0,LINE3-M02,2026-06-03T17:15:00,OP-103,MAT-8812
895,L00895,L,302.2,311.5,1196,42.2,193,0,0,0,0,0,0,LINE1-M01,2026-06-03T17:19:00,OP-102,MAT-8809
896,M00896,M,301.3,310.9,1588,31.7,196,0,0,0,0,0,0,LINE1-M01,2026-06-03T17:21:00,OP-103,MAT-8809
897,M00897,M,294.8,303.5,1589,18.0,199,1,0,0,1,0,0,LINE1-M01,2026-06-03T17:27:00,OP-103,MAT-8800
898,M00898,M,303.5,312.8,1404,38.7,202,0,0,0,0,0,0,LINE1-M02,2026-06-03T17:31:00,OP-107,MAT-8807
899,L00899,L,302.4,310.2,1772,33.8,204,0,0,0,0,0,0,LINE2-M01,2026-06-03T17:37:00,OP-101,MAT-8804
900,L00900,L,300.2,312.3,1168,55.9,206,1,1,0,0,1,0,LINE2-M02,2026-06-03T17:41:00,OP-110,MAT-8807
901,L00901,L,297.6,307.5,1360,33.3,208,0,0,0,0,0,0,LINE1-M02,2026-06-03T17:44:00,OP-102,MAT-8816
902,H00902,H,297.9,305.6,1671,44.3,213,0,0,0,0,0,0,LINE3-M01,2026-06-03T17:49:00,OP-102,MAT-8816
903,L00903,L,301.0,311.6,1168,27.6,215,1,0,0,1,0,0,LINE3-M02,2026-06-03T17:54:00,OP-102,MAT-8810
904,M00904,M,300.7,309.6,1970,27.7,218,1,1,0,0,0,0,LINE1-M01,2026-06-03T17:56:00,OP-103,MAT-8814
905,M00905,M,298.8,308.8,1495,41.2,221,0,0,0,0,0,0,LINE1-M01,2026-06-03T18:02:00,OP-101,MAT-8809
906,H00906,H,301.5,310.2,1752,36.6,226,0,0,0,0,0,0,LINE3-M02,2026-06-03T18:08:00,OP-106,MAT-8814
907,L00907,L,304.1,314.6,1403,54.1,228,1,1,0,0,1,0,LINE2-M01,2026-06-03T18:12:00,OP-102,MAT-8814
908,L00908,L,302.1,312.8,1210,45.5,230,1,1,0,0,0,0,LINE1-M01,2026-06-03T18:15:00,OP-101,MAT-8811
909,H00909,H,296.3,303.2,1623,36.4,235,1,1,0,0,0,0,LINE1-M02,2026-06-03T18:21:00,OP-100,MAT-8809
910,L00910,L,304.0,313.1,1171,36.5,237,1,1,0,0,0,0,LINE1-M02,2026-06-03T18:27:00,OP-103,MAT-8807
911,L00911,L,298.0,306.0,1530,41.7,239,1,1,0,0,0,0,LINE2-M01,2026-06-03T18:29:00,OP-106,MAT-8813
912,H00912,H,300.4,311.4,1405,17.5,0,1,0,0,1,0,0,LINE2-M02,2026-06-03T18:31:00,OP-105,MAT-8807
913,M00913,M,297.0,307.9,1540,44.7,3,0,0,0,0,0,0,LINE1-M01,2026-06-03T18:37:00,OP-102,MAT-8804
914,L00914,L,301.8,311.3,1243,50.9,5,0,0,0,0,0,0,LINE2-M02,2026-06-03T18:43:00,OP-103,MAT-8812
915,L00915,L,300.2,310.7,1571,38.4,7,0,0,0,0,0,0,LINE2-M02,2026-06-03T18:49:00,OP-101,MAT-8805
916,M00916,M,299.5,309.3,1168,47.5,10,0,0,0,0,0,0,LINE2-M01,2026-06-03T18:55:00,OP-102,MAT-8806
917,H00917,H,300.4,310.0,1603,40.7,15,0,0,0,0,0,0,LINE3-M01,2026-06-03T18:59:00,OP-107,MAT-8801
